"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
"호텔더 디자이너스리즈 강남프리미어",공공용,"서울특별시 강남구 봉은사로 113 (논현동, 호텔더디자이너스리즈강남프리미어)",서울특별시 강남구 논현동 201-4,37.50526513,127.0258767,921,1116,Y,"주차장, 기타",,서울특별시 강남구청,2021-08-09
"서울세관",공공용,"서울특별시 강남구 언주로 721 (논현동, 서울세관)",서울특별시 강남구 논현동 71,37.5183005811,127.0337768,5240,6352,Y,"대피소,식당",,서울특별시 강남구청,2021-08-09
"건설회관",공공용,"서울특별시 강남구 언주로 711 (논현동, 건설회관)",서울특별시 강남구 논현동 71-2,37.5170773891,127.0334263882,4062,4924,Y,주차장,,서울특별시 강남구청,2021-08-09
"송암빌딩",공공용,"서울특별시 강남구 언주로 709 (논현동, 송암빌딩)",서울특별시 강남구 논현동 84,37.51679206,127.0349299,4010,4861,Y,주차장,,서울특별시 강남구청,2021-08-09
LGU+,공공용,"서울특별시 강남구 언주로 616 (논현동, KIDC 논현센터)",서울특별시 강남구 논현동 261-1,37.51104663,127.0369858,8837,10712,Y,주차장,,서울특별시 강남구청,2021-08-09
"두산빌딩",공공용,"서울특별시 강남구 언주로 726 (논현동, 두산빌딩)",서울특별시 강남구 논현동 105-7,37.51938326,127.0351981,10349,12544,Y,"주차장, 식당",,서울특별시 강남구청,2021-08-09
"논현2문화센터",공공용,"서울특별시 강남구 학동로43길 17 (논현동, 논현2동주민센터)",서울특별시 강남구 논현동 114-24,37.51727791,127.0372042048,2706,3280,Y,주차장,,서울특별시 강남구청,2021-08-09
"학동역",공공용,"서울특별시 강남구 학동로 지하 180 (논현동, 학동역)",서울특별시 강남구 논현동 279-67,37.51420535,127.031463,9293,11264,Y,지하철승강장,,서울특별시 강남구청,2021-08-09
"언주역",공공용,"서울특별시 강남구 봉은사로 지하 201 (논현동, 언주역)",서울특별시 강남구 논현동 279-165,37.50744703,127.0342831,11569,14023,Y,지하철승강장,,서울특별시 강남구청,2021-08-09
"압구정역",공공용,"서울특별시 강남구 압구정로 지하 172 (신사동, 압구정역)",서울특별시 강남구 신사동 668,37.52643091,127.0284815,8550,10364,Y,주차장,,서울특별시 강남구청,2021-08-09
"갤러리아백화점 서관",공공용,"서울특별시 강남구 압구정로 343 (압구정동, 갤러리아백화점)",서울특별시 강남구 압구정동 494,37.52847463,127.0400535,1544,1872,Y,주차장,,서울특별시 강남구청,2021-08-09
