"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
"동아아파트지하",공공용,서울특별시 도봉구 노해로70길12,,37.6511681,127.050345,730.58,885.5515152,Y,주차장,,서울특별시 도봉구청,2018-05-15
"주공아파트17단지",공공용,서울특별시 도봉구 덕릉로66길17,,37.6439505,127.0533207,780.17,945.6606061,Y,주차장,,서울특별시 도봉구청,2018-05-15
"주공아파트18단지",공공용,서울특별시 도봉구 노해로70길119,,37.6468384,127.0539005,763.64,925.6242424,Y,주차장,,서울특별시 도봉구청,2018-05-15
"주공아파트19단지",공공용,서울특별시 도봉구 노해로70길19,,37.6508326,127.0525489,829.76,1005.769697,Y,주차장,,서울특별시 도봉구청,2018-05-15
"창4동사무소",공공용,서울특별시 도봉구 노해로390,,37.6521968,127.0515433,49.59,60.10909091,Y,기타,,서울특별시 도봉구청,2018-05-15
"한전병원",공공용,서울특별시 도봉구 우이천로308,,37.6458568,127.0285789,1983.48,2404.218182,Y,기타,,서울특별시 도봉구청,2018-05-15
"도봉도서관",공공용,서울특별시 도봉구 삼양로556,,37.6525664,127.012899,231.41,280.4969697,Y,회의실,,서울특별시 도봉구청,2018-05-15
"쌍문이편한세상",공공용,서울특별시 도봉구 노해로41가길16,,37.6496953,127.027271,1410,1709.090909,Y,주차장,,서울특별시 도봉구청,2018-05-15
"북한산월드메르디앙",공공용,서울특별시 도봉구 삼양로566,,37.6537818,127.0136444,6000,7272.727273,Y,주차장,,서울특별시 도봉구청,2018-05-15
"방학동동부센트레",공공용,서울특별시 도봉구 방학로120,,37.6636071,127.0390268,9613.83,11653.12727,Y,기타,,서울특별시 도봉구청,2018-05-15
"금광포란재아파트",공공용,서울특별시 도봉구 도봉로150바길26,,37.6645833,127.0450668,2510.81,3043.406061,Y,기타,,서울특별시 도봉구청,2018-05-15
"북한산아이파크아파트",공공용,서울특별시 도봉구 도봉로136길28,,37.6578429,127.0435358,106030.33,128521.6121,Y,주차장,,서울특별시 도봉구청,2018-05-15
"래미안도봉아파트",공공용,서울특별시 도봉구 도봉로170길40,,37.6795941,127.0464865,14065.94,17049.62424,Y,주차장,,서울특별시 도봉구청,2018-05-15
"도봉파크빌2단지아파트",공공용,서울특별시 도봉구 마들로835,,37.6841853,127.0506781,4744.75,5751.212121,Y,주차장,,서울특별시 도봉구청,2018-05-15
"도봉파크빌3단지아파트",공공용,서울특별시 도봉구 마들로895,,37.6876359,127.0485117,6659.78,8072.460606,Y,주차장,,서울특별시 도봉구청,2018-05-15
"대우파크힐아파트",공공용,서울특별시 도봉구 시루봉로8,,37.651554,127.029120,7234,8768.484848,Y,주차장,,서울특별시 도봉구청,2018-05-15
"쌍문4동주민센터",공공용,서울특별시 도봉구 시루봉로62-7,,37.6564188,127.0283688,175,212.1212121,Y,기타,,서울특별시 도봉구청,2018-05-15
"한승미메이드아파트",공공용,서울특별시 도봉구 덕릉로60길164-13,,37.6330531,127.0430073,4343,5264.242424,Y,기타,,서울특별시 도봉구청,2018-05-15
"초안산신도브래뉴아파트",공공용,서울특별시 도봉구 우이천로4라길11-14,,37.6333523,127.0424529,5216,6322.424242,Y,기타,,서울특별시 도봉구청,2018-05-15
"창동노인복지센터",공공용,서울특별시 도봉구 덕릉로60차길6,,37.6366719,127.0413702,128.98,156.3393939,Y,기타,,서울특별시 도봉구청,2018-05-15
"도봉동노인복지센터",공공용,서울특별시 도봉구 도봉로169가길52,,37.6820824,127.0435512,66,80,Y,기타,,서울특별시 도봉구청,2018-05-15
"동도센트리움아파트",공공용,서울특별시 도봉구 마들로579-19,,37.6615891,127.0452774,4488,5440,Y,주차장,,서울특별시 도봉구청,2018-05-15
"서울북부지방법원",공공용,서울특별시 도봉구 마들로749,,37.677120,127.0469489,2686,3255.757576,Y,기타,,서울특별시 도봉구청,2018-05-15
"쌍문브라운스톤아파트",공공용,서울특별시 도봉구 노해로40길71,,37.6472808,127.0293876,15885.35,19254.9697,Y,주차장,,서울특별시 도봉구청,2018-05-15
"방학3동 740동양크레오아파트",공공용,서울특별시 도봉구 시루봉로166,,37.6644054,127.0302278,7573,9179.393939,Y,주차장,,서울특별시 도봉구청,2018-05-15
"방학동이에스에이1단지",공공용,서울특별시 도봉구 마들로657,,37.668562,127.0454839,20346.74,24662.71515,Y,주차장,,서울특별시 도봉구청,2018-05-15
"방학동이에스에이2단지",공공용,서울특별시 도봉구 도봉로150길43,,37.6663859,127.0455878,12220.4,14812.60606,Y,주차장,,서울특별시 도봉구청,2018-05-15
"방학동이에스에이3단지",공공용,서울특별시 도봉구 도봉로150길 41,,37.6660612,127.044837,5445.74,6600.89697,Y,주차장,,서울특별시 도봉구청,2018-05-15
"서울북부지방검찰청",공공용,서울특별시 도봉구 마들로747,,37.6763437,127.0458785,9560,11587.87879,Y,기타,,서울특별시 도봉구청,2018-05-15
"북한산코오롱하늘채아파트",공공용,서울특별시 도봉구 우이천로39길 11-16,,37.6493193,127.0206002,13178.16,15973.52727,Y,주차장,,서울특별시 도봉구청,2018-05-15
